FENCE_ID,FENCE_LOC
鸿宾路_L_A17004,"[118.098342,24.518243],[118.09838,24.518232],[118.098375,24.518219],[118.098338,24.518229],[118.098342,24.518243]"
鸿宾路_L_A17005,"[118.099033,24.518043],[118.099071,24.518032],[118.099066,24.518018],[118.099028,24.518028],[118.099033,24.518043]"
鸿宾路_L_A17006,"[118.099363,24.517952],[118.09941,24.517939],[118.099405,24.517924],[118.099358,24.517937],[118.099363,24.517952]"
鸿宾路_R_1,"[118.0994199623,24.5178832652],[118.0994748469,24.5178646566],[118.0994693614,24.517851114],[118.0994144769,24.5178697225],[118.0994199623,24.5178832652]"
鸿宾路_R_2,"[118.0984272832,24.5182198274],[118.0985197976,24.5181884613],[118.0985143122,24.5181749186],[118.0984217978,24.5182062847],[118.0984272832,24.5182198274]"
鸿宾路_R_A17001,"[118.09743,24.518478],[118.097371,24.518501],[118.097377,24.518512],[118.097435,24.518489],[118.09743,24.518478]"
鸿宾路_R_A17002,"[118.097485,24.518455],[118.097431,24.518477],[118.097436,24.518488],[118.097491,24.518467],[118.097485,24.518455]"
鸿宾路_R_A17003,"[118.09927,24.517886],[118.099232,24.517896],[118.099236,24.517909],[118.099274,24.517899],[118.09927,24.517886]"
鸿宾路_R_3,"[118.0976651236,24.5184782051],[118.0977244919,24.5184529496],[118.0977178244,24.5184398303],[118.0976584561,24.5184650858],[118.0976651236,24.5184782051]"
鸿宾路_R_4,"[118.0970052825,24.5187410054],[118.0970866921,24.5187085642],[118.0970797974,24.5186940817],[118.0969983878,24.5187265228],[118.0970052825,24.5187410054]"
鸿宾路_R_5,"[118.0967656363,24.5191573365],[118.0967760844,24.5190917074],[118.0967604631,24.5190896258],[118.096750015,24.5191552549],[118.0967656363,24.5191573365]"
鹭江道0_L_1,"[118.073717499,24.4520444108],[118.073708455,24.4520324862],[118.073689786,24.4520443503],[118.073698829,24.4520562759],[118.073717499,24.4520444108]"
鹭江道0_L_10,"[118.070781586,24.4543706543],[118.070769496,24.4543585046],[118.070746756,24.4543778411],[118.07075861,24.4543896927],[118.070781586,24.4543706543]"
鹭江道0_L_11,"[118.068708335,24.4571325339],[118.068692253,24.4571282902],[118.068663506,24.4572195814],[118.068679923,24.4572238895],[118.068708335,24.4571325339]"
鹭江道0_L_12,"[118.068671471,24.4572498922],[118.068654657,24.4572454406],[118.068643404,24.457281059],[118.068660035,24.4572860904],[118.068671471,24.4572498922]"
鹭江道0_L_13,"[118.068279096,24.4579778355],[118.068265011,24.4579690921],[118.068231267,24.4580131164],[118.068245352,24.4580218598],[118.068279096,24.4579778355]"
鹭江道0_L_14,"[118.067444712,24.4592289181],[118.067426899,24.4592232611],[118.067411101,24.4592656655],[118.067428557,24.4592718278],[118.067444712,24.4592289181]"
鹭江道0_L_15,"[118.067241351,24.4601526549],[118.067221323,24.4601516851],[118.067219635,24.4602094965],[118.067239313,24.4602094172],[118.067241351,24.4601526549]"
鹭江道0_L_16,"[118.067245466,24.4604750582],[118.067241102,24.4604188458],[118.067222448,24.4604194514],[118.067227264,24.4604763783],[118.067245466,24.4604750582]"
鹭江道0_L_17,"[118.067251677,24.4605304994],[118.067245466,24.4604750582],[118.067227264,24.4604763783],[118.067233623,24.4605321362],[118.067251677,24.4605304994]"
鹭江道0_L_18,"[118.067259202,24.4605856822],[118.067251677,24.4605304994],[118.067233623,24.4605321362],[118.067240708,24.4605885994],[118.067259202,24.4605856822]"
鹭江道0_L_19,"[118.067386709,24.4610425692],[118.067367059,24.4609914593],[118.067350521,24.4609962873],[118.06737028,24.4610473702],[118.067386709,24.4610425692]"
鹭江道0_L_2,"[118.073678814,24.452069093],[118.073669548,24.452057457],[118.0736514,24.4520695666],[118.073660665,24.4520812026],[118.073678814,24.452069093]"
鹭江道0_L_20,"[118.067723785,24.4619372502],[118.06771177,24.4619059786],[118.067695536,24.4619113308],[118.067707552,24.4619426024],[118.067723785,24.4619372502]"
鹭江道0_L_A10001,"[118.067428,24.461199],[118.067442,24.461194],[118.067423,24.461143],[118.067409,24.461147],[118.067428,24.461199]"
鹭江道0_L_A10002,"[118.067386,24.461085],[118.067404,24.461134],[118.067418,24.461129],[118.0674,24.461081],[118.067386,24.461085]"
鹭江道0_L_A10003,"[118.068081,24.462907],[118.068103,24.462964],[118.068115,24.46296],[118.068094,24.462903],[118.068081,24.462907]"
鹭江道0_L_A10004,"[118.067875,24.462371],[118.067895,24.462423],[118.067909,24.462418],[118.067889,24.462367],[118.067875,24.462371]"
鹭江道0_L_A10005,"[118.074427,24.451413],[118.074384,24.451464],[118.074396,24.451472],[118.074439,24.451421],[118.074427,24.451413]"
鹭江道0_L_A10006,"[118.07434,24.451517],[118.074295,24.451571],[118.074307,24.45158],[118.074352,24.451525],[118.07434,24.451517]"
鹭江道0_L_A10007,"[118.073149,24.452358],[118.073109,24.452387],[118.073119,24.452398],[118.073159,24.452369],[118.073149,24.452358]"
鹭江道0_L_A10008,"[118.069316,24.455781],[118.069275,24.455835],[118.06929,24.455845],[118.069331,24.455791],[118.069316,24.455781]"
鹭江道0_L_A10009,"[118.070111,24.454987],[118.070077,24.455019],[118.070087,24.455028],[118.070121,24.454997],[118.070111,24.454987]"
鹭江道0_L_A10010,"[118.070295,24.454814],[118.07026,24.454846],[118.070271,24.454855],[118.070305,24.454823],[118.070295,24.454814]"
鹭江道0_L_A10011,"[118.072068,24.453279],[118.072033,24.453308],[118.072042,24.453317],[118.072077,24.453288],[118.072068,24.453279]"
鹭江道0_L_A10012,"[118.074148,24.45179],[118.074128,24.451808],[118.074137,24.451816],[118.074157,24.451798],[118.074148,24.45179]"
鹭江道0_L_A10013,"[118.074738,24.451043],[118.074709,24.451095],[118.074723,24.451102],[118.074753,24.45105],[118.074738,24.451043]"
鹭江道0_L_A10014,"[118.074856,24.450794],[118.074827,24.450852],[118.074841,24.450858],[118.07487,24.4508],[118.074856,24.450794]"
鹭江道0_L_A10015,"[118.074982,24.450439],[118.074946,24.450498],[118.074959,24.450505],[118.074994,24.450445],[118.074982,24.450439]"
鹭江道0_L_A10016,"[118.075952,24.448839],[118.07584,24.44881],[118.075836,24.448823],[118.075948,24.448852],[118.075952,24.448839]"
鹭江道0_L_A10017,"[118.07596,24.448801],[118.075837,24.448755],[118.075831,24.448767],[118.075955,24.448813],[118.07596,24.448801]"
鹭江道0_L_A10018,"[118.075834,24.448659],[118.075779,24.448732],[118.075791,24.44874],[118.075846,24.448666],[118.075834,24.448659]"
鹭江道0_L_A10019,"[118.075902,24.448567],[118.075838,24.448654],[118.07585,24.448662],[118.075914,24.448574],[118.075902,24.448567]"
鹭江道0_L_A10020,"[118.076025,24.448398],[118.075968,24.448476],[118.07598,24.448484],[118.076038,24.448406],[118.076025,24.448398]"
鹭江道0_L_21,"[118.067750555,24.4620046686],[118.06773268,24.4619593236],[118.067716501,24.4619647287],[118.067734376,24.4620100737],[118.067750555,24.4620046686]"
鹭江道0_L_22,"[118.068761519,24.4648736184],[118.068745936,24.4648672814],[118.068722913,24.4649172403],[118.068738405,24.4649236312],[118.068761519,24.4648736184]"
鹭江道0_L_23,"[118.068952015,24.4652937601],[118.068936651,24.4652532614],[118.068920743,24.4652583081],[118.068935839,24.4652988331],[118.068952015,24.4652937601]"
鹭江道0_L_24,"[118.06939285,24.4660452217],[118.069351014,24.4660102904],[118.069340041,24.466022152],[118.069381877,24.4660571077],[118.06939285,24.4660452217]"
鹭江道0_L_25,"[118.073073627,24.4680131421],[118.073036033,24.4680026804],[118.073031534,24.4680152563],[118.073069126,24.4680257235],[118.073073627,24.4680131421]"
鹭江道0_L_26,"[118.073196408,24.4680465135],[118.07315829,24.4680361684],[118.073153897,24.4680488311],[118.073192015,24.4680591772],[118.073196408,24.4680465135]"
鹭江道0_L_3,"[118.073489999,24.4521910618],[118.073482077,24.452180161],[118.073460729,24.4521934894],[118.07346873,24.4522044899],[118.073489999,24.4521910618]"
鹭江道0_L_4,"[118.073450852,24.4522153816],[118.0734429,24.4522043717],[118.07341923,24.4522189931],[118.073426364,24.4522298742],[118.073450852,24.4522153816]"
鹭江道0_L_5,"[118.07319135,24.4523407433],[118.073178011,24.452327597],[118.073144968,24.4523551385],[118.073158306,24.4523682848],[118.07319135,24.4523407433]"
鹭江道0_L_6,"[118.072784659,24.4527029456],[118.072773079,24.4526916284],[118.072730152,24.4527311033],[118.072741732,24.4527424215],[118.072784659,24.4527029456]"
鹭江道0_L_7,"[118.072316386,24.4530975586],[118.07230474,24.4530871942],[118.07227357,24.4531156926],[118.07228563,24.4531271103],[118.072316386,24.4530975586]"
鹭江道0_L_8,"[118.071002867,24.4541811185],[118.070991377,24.454169573],[118.070968698,24.4541884847],[118.070980188,24.4542000311],[118.071002867,24.4541811185]"
鹭江道0_L_9,"[118.070965763,24.4542122847],[118.070954227,24.4542007765],[118.070930093,24.4542210481],[118.070941629,24.4542325563],[118.070965763,24.4542122847]"
鹭江道0_R_1,"[118.075006025,24.4516898269],[118.07500064,24.451675096],[118.074954749,24.4516901879],[118.074960566,24.4517050827],[118.075006025,24.4516898269]"
鹭江道0_R_10,"[118.071360891,24.4543911409],[118.071349242,24.4543797329],[118.071325851,24.4543992572],[118.071337499,24.4544106662],[118.071360891,24.4543911409]"
鹭江道0_R_11,"[118.071315549,24.4544240645],[118.071302191,24.4544107187],[118.071279609,24.4544299566],[118.071292967,24.4544433024],[118.071315549,24.4544240645]"
鹭江道0_R_12,"[118.070340462,24.4552993575],[118.070328669,24.4552885246],[118.070300984,24.4553143945],[118.070312301,24.455325202],[118.070340462,24.4552993575]"
鹭江道0_R_13,"[118.070304512,24.4553334591],[118.07029267,24.4553224649],[118.070273025,24.4553408171],[118.070284867,24.4553518113],[118.070304512,24.4553334591]"
鹭江道0_R_14,"[118.069138761,24.4568768744],[118.069123996,24.4568726513],[118.069111803,24.4569111162],[118.069127113,24.4569151577],[118.069138761,24.4568768744]"
鹭江道0_R_15,"[118.069054555,24.4571183823],[118.069040363,24.4571145866],[118.069009919,24.4572122376],[118.069024402,24.4572160394],[118.069054555,24.4571183823]"
鹭江道0_R_16,"[118.068890642,24.457845047],[118.068877285,24.4578391827],[118.0688633,24.4578702906],[118.068876693,24.4578753079],[118.068890642,24.457845047]"
鹭江道0_R_17,"[118.068749799,24.4578707554],[118.068736846,24.4578657801],[118.068721634,24.4578986885],[118.068734586,24.4579036647],[118.068749799,24.4578707554]"
鹭江道0_R_18,"[118.068598225,24.458184484],[118.068583174,24.4581762863],[118.068552109,24.458222749],[118.068567165,24.4582311263],[118.068598225,24.458184484]"
鹭江道0_R_19,"[118.067631625,24.4597684554],[118.067615016,24.4597654918],[118.067602646,24.4598180266],[118.067619056,24.4598214051],[118.067631625,24.4597684554]"
鹭江道0_R_2,"[118.074608581,24.4519144911],[118.074598583,24.4519018232],[118.074563266,24.4519251429],[118.074572869,24.4519378092],[118.074608581,24.4519144911]"
鹭江道0_R_20,"[118.067606672,24.4598806389],[118.067589599,24.4598778005],[118.067575775,24.4599542104],[118.067593066,24.4599569688],[118.067606672,24.4598806389]"
鹭江道0_R_A10001,"[118.067912,24.45915],[118.067932,24.459125],[118.067919,24.459116],[118.067899,24.459141],[118.067912,24.45915]"
鹭江道0_R_A10002,"[118.067883,24.459195],[118.067903,24.459163],[118.067889,24.459156],[118.067869,24.459188],[118.067883,24.459195]"
鹭江道0_R_A10003,"[118.067765,24.459406],[118.067793,24.459349],[118.067779,24.459343],[118.06775,24.4594],[118.067765,24.459406]"
鹭江道0_R_A10004,"[118.067732,24.459478],[118.067758,24.459419],[118.067744,24.459414],[118.067717,24.459472],[118.067732,24.459478]"
鹭江道0_R_A10005,"[118.0677,24.459552],[118.067726,24.459492],[118.067711,24.459487],[118.067686,24.459547],[118.0677,24.459552]"
鹭江道0_R_A10006,"[118.067667,24.46081],[118.06765,24.460749],[118.067635,24.460753],[118.067652,24.460814],[118.067667,24.46081]"
鹭江道0_R_A10007,"[118.067685,24.460875],[118.067666,24.460815],[118.067653,24.460818],[118.067671,24.460879],[118.067685,24.460875]"
鹭江道0_R_A10008,"[118.067767,24.461109],[118.067751,24.461072],[118.067736,24.461078],[118.067752,24.461114],[118.067767,24.461109]"
鹭江道0_R_A10009,"[118.068538,24.458277],[118.068567,24.458234],[118.068554,24.458227],[118.068525,24.45827],[118.068538,24.458277]"
鹭江道0_R_A10010,"[118.06888,24.457808],[118.06883,24.45779],[118.068824,24.457802],[118.068875,24.457821],[118.06888,24.457808]"
鹭江道0_R_A10011,"[118.068892,24.457845],[118.068919,24.457786],[118.068905,24.457781],[118.068878,24.457839],[118.068892,24.457845]"
鹭江道0_R_A10012,"[118.071747,24.454068],[118.071786,24.454032],[118.071775,24.454022],[118.071736,24.454058],[118.071747,24.454068]"
鹭江道0_R_A10013,"[118.0718,24.454019],[118.071847,24.453976],[118.071835,24.453966],[118.071789,24.454009],[118.0718,24.454019]"
鹭江道0_R_A10014,"[118.07219,24.4537],[118.07224,24.453659],[118.07223,24.453649],[118.07218,24.453689],[118.07219,24.4537]"
鹭江道0_R_A10015,"[118.075335,24.450529],[118.075388,24.45042],[118.075375,24.450415],[118.075322,24.450524],[118.075335,24.450529]"
鹭江道0_R_A10016,"[118.075514,24.450232],[118.075555,24.450174],[118.075541,24.450166],[118.075501,24.450225],[118.075514,24.450232]"
鹭江道0_R_A11001,"[118.06958,24.465653],[118.069536,24.465576],[118.069516,24.465585],[118.06956,24.465663],[118.06958,24.465653]"
鹭江道0_R_A11002,"[118.069029,24.464334],[118.069,24.464264],[118.068986,24.464269],[118.069015,24.464339],[118.069029,24.464334]"
鹭江道0_R_21,"[118.067587374,24.4599949878],[118.067570484,24.4599930164],[118.067565672,24.4600331686],[118.067582176,24.4600353648],[118.067587374,24.4599949878]"
鹭江道0_R_22,"[118.067634923,24.4607472777],[118.067626195,24.460712242],[118.067612447,24.4607147575],[118.067620955,24.4607498371],[118.067634923,24.4607472777]"
鹭江道0_R_23,"[118.067741685,24.4610434328],[118.067727358,24.4610105562],[118.067712413,24.4610165267],[118.067726097,24.4610492019],[118.067741685,24.4610434328]"
鹭江道0_R_24,"[118.069248401,24.4649210494],[118.06922963,24.4648698361],[118.06921391,24.4648746848],[118.069232743,24.4649259292],[118.069248401,24.4649210494]"
鹭江道0_R_25,"[118.069770888,24.4658724471],[118.069743304,24.4658462896],[118.069731227,24.4658564141],[118.069758977,24.4658831599],[118.069770888,24.4658724471]"
鹭江道0_R_26,"[118.069804933,24.4659047316],[118.069770888,24.4658724471],[118.069758977,24.4658831599],[118.069792565,24.4659155307],[118.069804933,24.4659047316]"
鹭江道0_R_27,"[118.071621278,24.4672659913],[118.071586759,24.4672541163],[118.071580853,24.4672689148],[118.071614901,24.4672809791],[118.071621278,24.4672659913]"
鹭江道0_R_28,"[118.071681635,24.467288864],[118.071646095,24.4672763689],[118.071639948,24.4672906356],[118.071675487,24.4673031298],[118.071681635,24.467288864]"
鹭江道0_R_29,"[118.072170321,24.4673931106],[118.072028368,24.4673546278],[118.072022467,24.4673718157],[118.07216442,24.4674102985],[118.072170321,24.4673931106]"
鹭江道0_R_3,"[118.074431199,24.452037612],[118.074420833,24.4520247725],[118.074375078,24.4520551587],[118.074385444,24.4520679983],[118.074431199,24.452037612]"
鹭江道0_R_30,"[118.072807125,24.4675963287],[118.072767955,24.4675909369],[118.07276533,24.4676059612],[118.072804383,24.4676112447],[118.072807125,24.4675963287]"
鹭江道0_R_31,"[118.072855781,24.467603075],[118.072816866,24.4675979639],[118.072813985,24.4676125631],[118.072853559,24.4676176235],[118.072855781,24.467603075]"
鹭江道0_R_4,"[118.073928515,24.4523409649],[118.073918677,24.4523277199],[118.073882688,24.4523514974],[118.073892526,24.4523647425],[118.073928515,24.4523409649]"
鹭江道0_R_5,"[118.072583869,24.4533741019],[118.072572151,24.4533624588],[118.072537321,24.4533916287],[118.072548994,24.4534029507],[118.072583869,24.4533741019]"
鹭江道0_R_6,"[118.072539927,24.4534111015],[118.072528771,24.453399459],[118.072496195,24.453426208],[118.072508032,24.4534379866],[118.072539927,24.4534111015]"
鹭江道0_R_7,"[118.071509383,24.454265039],[118.071497792,24.4542537668],[118.071474753,24.4542736642],[118.071486373,24.4542849371],[118.071509383,24.454265039]"
鹭江道0_R_8,"[118.071435114,24.4543281104],[118.071423248,24.4543169721],[118.071400527,24.4543364176],[118.071412393,24.4543475551],[118.071435114,24.4543281104]"
鹭江道0_R_9,"[118.071394025,24.45436323],[118.071382012,24.4543519202],[118.071363378,24.4543673866],[118.071375391,24.4543786963],[118.071394025,24.45436323]"
鹭江道_L_A13001,"[118.072802,24.467953],[118.072838,24.467963],[118.072844,24.467947],[118.072807,24.467937],[118.072802,24.467953]"
鹭江道_L_A13002,"[118.072971,24.467997],[118.073013,24.468008],[118.073018,24.467994],[118.072975,24.467983],[118.072971,24.467997]"
鹭江道_L_A13003,"[118.073093,24.46803],[118.073137,24.468042],[118.073141,24.468029],[118.073098,24.468017],[118.073093,24.46803]"
鹭江道_L_A13004,"[118.073215,24.468064],[118.073254,24.468075],[118.073258,24.468061],[118.07322,24.46805],[118.073215,24.468064]"
鹭江道_R_A12001,"[118.075513,24.450232],[118.075555,24.450173],[118.075541,24.450165],[118.075499,24.450224],[118.075513,24.450232]"
鹭江道_R_A12002,"[118.075336,24.450529],[118.075388,24.450422],[118.075374,24.450416],[118.075321,24.450523],[118.075336,24.450529]"
鹭江道_R_A12003,"[118.075292,24.450632],[118.075332,24.45054],[118.075318,24.450534],[118.075278,24.450627],[118.075292,24.450632]"
